source_url,inventory_titles,high_priority,already_cataloged_files,example_titles
https://osmangazi.meb.k12.tr/icerikler/ilkokuldasosyalbecerilergeleceginguclubireyleriyetisiyor_17444914.html,3,0,0,İlkokul Sosyal Beceriler – Öğrenci Broşürü 2026 | İlkokul Sosyal Beceriler – Veli Broşürü 2026 | İlkokul Sosyal Beceriler – Öğretmen Broşürü 2026
https://sariyerram.meb.k12.tr/icerikler/yesilaybagimliliklardankoruyanailerehberivedijitalbagimlilikfarkindaligikonulubrosurvebultenleryayimlandi_17093910.html,3,0,0,Davranışsal Bağımlılıklar Broşürü | Online Oyun ve Kumar Bağımlılığı Broşürü | Teknoloji ve Sağlık: Dijital Bağımlılığın Fiziksel Yansımaları
https://yuzyilmtal.meb.k12.tr/icerikler/kariyerplanlamaduyguduzenlemecocukhaklarivemesleketigikonulupanolarimizhazirlandi_17517081.html,3,0,0,Kariyer Planlama – Rehberlik Panosu 2026 | Duygu Düzenleme – Rehberlik Panosu 2026 | Meslek Etiği – Rehberlik Panosu 2026
https://aile.gov.tr/haberler/cocuklari-dijital-risklerden-korumak-icin-iki-yeni-rehber-yayimlandi/,2,0,0,Dijital Ebeveyn Rehberi | Siber Suç ve Siber Zorbalıktan Korunma Rehberi
https://altinorduram.meb.k12.tr/icerikler/akrannezaketimodulerpanosu_16145668.html,2,0,0,Akran Nezaketi – Modüler Pano (Parçalı) | Akran Nezaketi – Tek Parça Büyük Boy Pano
https://bakirkoyram.meb.k12.tr/icerikler/dijitaldunyasorunlariveliogrencibrosurleri_16961908.html,2,0,0,Dijital Dünya Sorunları – Veli Broşürü | Dijital Dünya Sorunları – Öğrenci Broşürü
https://dergisosyalbil.selcuk.edu.tr/susbed/article/view/236,2,0,0,Ergenlere Yönelik Saldırganlığı Önleme Psikoeğitim Programı – 12 Oturum | Öğretmenlere Yönelik Saldırganlığı Önleme Psikoeğitim Programı – 12 Oturum
https://sorgunram.meb.k12.tr/icerikler/ozelegitimbolumustandartformlar_646059.html,2,0,0,Kaba Değerlendirme Formu Örneği | Ölçüt Bağımlı Ölçü Aracı Örneği
https://tegm.meb.gov.tr/www/yasam-becerileri-projesi-uygulama-kilavuzu-ve-etkinlik-kitaplari-yayimlandi/icerik/1055,2,0,0,Yaşam Becerileri Projesi Uygulama Kılavuzu | Yaşam Becerileri Projesi Etkinlik Kitapları
https://tepebasiram.meb.k12.tr/icerikler/merkezimizdenakrannezaketivurgusu_17138429.html,2,0,0,Nezaket Kahramanları – Drama Oyunu | Akran Nezaketi – Eğitim Videosu
https://39tevfikfikretortaokulu.meb.k12.tr/icerikler/dijitalfarkindalikguvenliinternetvedijitalbagimlilikkonularindavelibrosuruhazirlandi_17582755.html,1,0,0,Dijital Farkındalık ve Güvenli İnternet Kullanımı – Veli Broşürü
https://775188.meb.k12.tr/icerikler/meslekleritaniyoruz_16792821.html,1,0,0,Mesleklerimizi Tanıyoruz – BİGEP Kariyer Farkındalık Etkinliği
https://ademcelik.meb.k12.tr/icerikler/testveenvanterler_9852973.html,1,0,0,Konuşma-Duyma Kontrol Listesi
https://ademcelikortaokulu.meb.k12.tr/icerikler/testveenvanterler_11922915.html,1,0,0,Liebowitz Sosyal Fobi Ölçeği
https://aile.gov.tr/btgmd/e-hizmetler-yeni/cocuklar-guvende-mobil-uygulama/,1,0,0,Çocuklar Güvende – Yardım İste ve Danışma Rehberi
https://aksaraykml.meb.k12.tr/icerikler/rehberlikevraklari_14493321.html,1,0,0,YKS Kariyer Dosyası
https://alasehirram.meb.k12.tr/icerikler/lisetercihrehberi2026yayimlandi_17609430.html,1,0,0,2026 Lise Tercih Rehberi
https://alibayirlarilkokulu.meb.k12.tr/icerikler/akran-zorbaligina-karsi-yaratici-drama-egitimi_15921497.html,1,0,0,Akran Zorbalığına Karşı Yaratıcı Drama – 2 Modüllü Eğitim
https://bafraram.meb.k12.tr/icerikler/catismacozmebecerisigelistirmeveakranarabuluculuguegitimiverildi_17199347.html,1,0,0,Çatışma Çözme Becerisi Geliştirme ve Akran Arabuluculuğu Eğitimi
https://bagcilarram.meb.k12.tr/icerikler/ozelogrenmeguclugugozlemformu_13231186.html,1,0,0,Özel Öğrenme Güçlüğü Gözlem Formu – Sağlık Kuruluşuna Yönlendirme Sürümü
https://barbaroshayrettinortaokulu.meb.k12.tr/icerikler/akranzorbaligivrizolasyonfarkindaligiveliegitimi_17474790.html,1,0,0,Okul Saldırıları Sonrası Akran Zorbalığı ve Sosyal İzolasyon – Veli Psikoeğitimi
https://bayindirihl.meb.k12.tr/icerikler/velibilgilendirmerehberi_17403511.html,1,0,0,Travmatik Olaylar Sonrası Psikolojik İyi Oluş – Veli Bilgilendirme Rehberi
https://bayrampasarehberlik.meb.k12.tr/icerikler/yaraticidramaileakranzorbaligiegitimi_14567196.html,1,0,0,Akran Zorbalığını Önlemede Yaratıcı Drama – Uygulayıcı Eğitimi
https://besiktasram.meb.k12.tr/icerikler/egitimdeyaraticidramauygulamalariegitimibasvurusu_12742700.html,1,0,0,Eğitimde Yaratıcı Drama Uygulamaları – Uygulayıcı Eğitimi
https://besiktasram.meb.k12.tr/icerikler/ozelegitimdeyaraticidramauygulamalaritutumdegistirme_13059230.html,1,0,0,Özel Eğitimde Yaratıcı Drama ile Tutum Değiştirme Programı
https://dergipark.org.tr/tr/pub/baunsobed/article/1661458,1,0,0,Kısa Yürütücü İşlevler Ölçeği – Türkçe Form Psikometrik Kanıtı
https://dergipark.org.tr/tr/pub/eku/article/884918,1,0,0,Çocukluk Dönemi Yürütücü İşlevler Envanteri – Ebeveyn Formu Türkçe Geçerlik-Güvenirlik
https://dergipark.org.tr/tr/pub/erziefd/article/1777722,1,0,0,Dikkat Kontrolü Ölçeği Kısa Formu – Lise Türkçe Uyarlaması
https://develiram.meb.k12.tr/icerikler/dijitaldikkatgelistirmeoyunupurdikkatebadaogrencilerinkullaniminasunuldu_17628535.html,1,0,0,PürDikkat – Dijital Dikkat Geliştirme Oyunu
https://elazigcumhuriyetortaokulu.meb.k12.tr/icerikler/hedeflgs2026kapsamindaozduzenlemeozduzenlemeliogrenmeseminerimiz_17002541.html,1,0,0,LGS 2026 – Öz Düzenleme ve Öz Düzenlemeli Öğrenme Semineri
https://erbaaram.meb.k12.tr/icerikler/bilincliteknolojikullanimivelisunumu_15848119.html,1,0,0,Bilinçli Teknoloji Kullanımı – Veli PPTX Sunumu
https://gumusyakaanadolulisesi.meb.k12.tr/icerikler/dijitalguvenlikveokulguvenligibasliklisunum_17398475.html,1,0,0,Dijital Güvenlik ve Okul Güvenliği – Veli Sunumu
https://gunram.meb.k12.tr/icerikler/okuldamikroagresyonseminerigerceklestirildi_17314491.html,1,0,0,Okulda Mikroagresyon – PDR Mesleki Gelişim Semineri
https://gunram.meb.k12.tr/icerikler/subat2026rehberlikbulteni_17106186.html,1,0,0,Sınıf İkliminde Akran Nezaketi – Öğrenci Sözleşmesi
https://hakkarifenlisesi.meb.k12.tr/icerikler/kariyergunlerimeslekitanitimverehberliketkinlikleri_17049052.html,1,0,0,Kariyer Günleri – Mesleki Tanıtım ve Rehberlik Programı
https://hamiyetgercekilkokulu.meb.k12.tr/icerikler/meslekleritaniyalimetkinligi_17077831.html,1,0,0,Meslekleri Tanıyalım – 3. Sınıf Kariyer Farkındalık Etkinliği
https://idilram.meb.k12.tr/dosyalar/listele_dosya_3498225_Rehberlik%20Hizmetleri%20Formlar,1,0,0,DEHB Gözlem Formu – Okul Yönlendirme Sürümü
https://ihsaniyeibnisina.meb.k12.tr/icerikler/mesleksecimikonusundaveliogretmenveogrencibilgilendirmeicerigihazirlanmistir_16797898.html,1,0,0,"Meslek Seçiminde İlgi, Değer, Yetenek ve Kişilik"
https://ikhal.meb.k12.tr/icerikler/ogrencitanimaformu_7787902.html,1,0,0,Öğrenci Tanıma Formu – 9. Sınıf ve Nakil Öğrencileri
https://keciorenram.meb.k12.tr/icerikler/kurumumuzrehberlikvepsikolojikdanismahizmetleribolumutarafindanhazirlananykstercihdanismanligisureciyolharitasiyayinlandi_16500001.html,1,0,0,YKS Tercih Süreci Yol Haritası – Modüler Pano
https://konakram.meb.k12.tr/icerikler/2026liseleregecissistemilgstercihsurecidokumanlar_17624610.html,1,0,0,2026 LGS Tercih ve Yerleştirme Dokümanları
https://nenehatunmtal.meb.k12.tr/icerikler/kisasemptomenvanterikse_16618759.html,1,0,0,Kısa Semptom Envanteri – KSE
https://ofram.meb.k12.tr/icerikler/mahremiyetegitimivelibultenimizyayimlandi_15628714.html,1,0,0,Mahremiyet Eğitimi Veli Bülteni – Okul Öncesi/İlkokul
https://orgm.meb.gov.tr/www/sosyal-duygusal-gelisimin-gunluk-yasamdaki-izi-selamlasma/icerik/3645/tr,1,0,0,2026-2027 Genel Hedef – Selamlaşma: Sosyal-Duygusal Gelişim Çerçevesi
https://osmangazicukurcaortaokulu.meb.k12.tr/icerikler/akranarabulucuogrencilerimizesertifikalariverildi_17562342.html,1,0,0,Akran Arabuluculuğu – 8 Haftalık Öğrenci Eğitim Programı
https://osmannuricinarortaokulu.meb.k12.tr/icerikler/kariyergunleri_17073094.html,1,0,0,Kariyer Günleri – Veli/Meslek Uzmanı Buluşması
https://patnoseml.meb.k12.tr/icerikler/rehberlikservisiverimliderscalismatekniklerivelibrosuru_17297312.html,1,0,0,Verimli Ders Çalışma Teknikleri – Veli Broşürü 2026
https://sabriormanortaokulu.meb.k12.tr/icerikler/atilganlikvesosyalbecerigelisimiseminerimizedavetlisiniz_17316822.html,1,0,0,Atılganlık ve Sosyal Beceri Gelişimi – Veli Semineri
https://salihliram.meb.k12.tr/icerikler/ogrenmeguclugudijitalgozlemformu_16703286.html,1,0,0,Öğrenme Güçlüğü – Dijital Gözlem Robotu
https://sebahattinzaimilkokulu.meb.k12.tr/icerikler/akranzorbaligi_15844847.html,1,0,0,Çatışma Çözme Becerilerinin Geliştirilmesi – 6 Oturumluk Sanat Terapisi Destekli Psikoeğitim
https://serikram.meb.k12.tr/dosyalar/listele_dosya_2254932_%C3%96zel%20E%C4%9Fitim%20Formlar%C4%B1,1,0,0,Özel Eğitim Veli Görüşme Formu
https://siirtram.meb.k12.tr/icerikler/lgstercihsureciogrencivevelibilgilendirmekilavuzuyayimlandi_17626217.html,1,0,0,2026 LGS Tercih Süreci Öğrenci ve Veli Bilgilendirme Kılavuzu
https://siirtram.meb.k12.tr/icerikler/okullardasiddetveakranzorbaliginapsikodramatikbirbakisatolyesi_17599061.html,1,0,0,Okullarda Şiddet ve Akran Zorbalığına Psikodramatik Bir Bakış Atölyesi
https://talasram.meb.k12.tr/icerikler/edergiportali_17629023.html,1,0,0,MERCEK E-Dergi 2. Sayı – Öz Şefkat
https://tavsal.meb.k12.tr/icerikler/ogrencilericinergenlikdonemikonulubilgilendiricibrosurhazirlandi_16783717.html,1,0,0,Ergenlik Dönemi – Öğrenci Bilgilendirme Broşürü 2025
https://tevfikserdar.meb.k12.tr/icerikler/bilisimkulubumuzdenvelilerimizeozelliseogrencileriicindijitalebeveynrehberiyayinda_17671532.html,1,0,0,Lise Öğrencileri İçin Dijital Ebeveyn Rehberi
https://tokibattaniilkokulu.meb.k12.tr/icerikler/akranzorbaliginakarsigucumufarkediyorumyaraticidramavecocukkitaplaritemelli_15998083.html,1,0,0,Akran Zorbalığına Karşı Gücümü Fark Ediyorum – 2 Oturumluk Drama Programı
https://turktelekomilkokulu.meb.k12.tr/icerikler/okulauyumsurecindeaileninroluvelisemineri_17693211.html,1,0,0,Okula Uyum Sürecinde Ailenin Rolü – Veli Semineri
https://vnbmem.meb.k12.tr/icerikler/ozguvengelistirmerehberlikpanosu_17434795.html,1,0,0,Özgüven Geliştirme – Rehberlik Panosu 2026
https://yeniceataturkortaokulu.meb.k12.tr/icerikler/ozduzenlemeliogrenmenedirvelilerimizicin_16757579.html,1,0,0,Öz Düzenlemeli Öğrenme – Veliler İçin Rehber
https://yusufuzortaokulu.meb.k12.tr/icerikler/etkiliiletisimveofkekontroluegitimi_17432982.html,1,0,0,Etkili İletişim ve Öfke Kontrolü – Yaratıcı Drama Destekli 2 Haftalık Psikoeğitim
